AP01;ÐÀÄ;20.11.2020;15.11.2022;01;28.5;150;3;11.08
AP01;ÐÀÄ+ÐÄ;20.11.2020;15.11.2022;01;150;1422.4;12;34.96
7TE5;ÐÀÄ+ÐÄ;30.06.2019;27.09.2019;01;150;9999;3;16.36
7TE5;ÐÀÄ;11.07.2019;26.09.2019;01;25;150;3;10.98
7TE5;ÐÀÄ;24.01.2020;09.04.2020;01;25;150;3;11.08
7TE5;ÐÀÄ+ÐÄ;24.01.2020;09.04.2020;11;150;1422.4;12;32
7TE5;ÐÀÄ;24.01.2020;09.04.2020;11;15;25;2;6
7TE5;ÐÀÄ;24.01.2020;09.04.2020;01;15;25;2;6
7TE5;ÐÀÄ;24.01.2020;09.04.2020;11;25;150;3;8
A2K6;ÐÀÄ;24.11.2019;11.11.2021;01;25;150;3;11.08
A2K6;ÐÀÄ+ÐÄ;27.11.2019;11.11.2021;01;150;1422.4;3;14.22
A2K6;ÐÀÄ+ÐÄ;28.11.2019;11.11.2021;11;150;1422.4;3;16
A2K6;ÐÀÄ;25.11.2019;11.11.2021;11;25;150;3;10.98
A2K6;ÐÀÄ+ÐÄ;12.02.2020;11.11.2021;01;150;1422.4;12;36.52
A2K6;ÐÀÄ+ÐÄ;02.03.2020;11.11.2021;11;150;1422.4;12;25.4
A2K6;ÐÄ;04.11.2020;11.11.2021;01;25;150;3;11.08
A2K6;ÐÄ;04.11.2020;11.11.2021;11;25;150;3;11.08
A2K6;ÐÄ;04.11.2020;11.11.2021;11;150;1422.4;3;14.22
543T;ÐÀÄ+ÐÄ;22.02.2019;21.08.2020;01;150;9999;12;34.96
543T;ÐÀÄ;06.05.2019;21.08.2019;01;25;150;3;10.98
543T;ÐÀÄ;14.05.2019;21.08.2019;11;25;150;3;11.08
543T;ÐÀÄ+ÐÄ;16.05.2019;21.08.2020;01;150;9999;3;21.94
543T;ÐÀÄ;07.09.2019;21.08.2020;01;25;150;3;11.08
543T;ÐÀÄ;24.09.2019;21.08.2020;11;25;150;3;15.24
4HPC;ÐÀÄ;03.02.2022;03.02.2024;01;25;150;3;11.08
4HPC;ÐÀÄ;28.01.2022;28.01.2024;11;25;150;3;7.82
4HPC;ÐÀÄ+ÐÄ;28.01.2022;28.01.2024;01;150;1422.4;12;30.18
7EXN;ÐÀÄ;02.03.2020;09.04.2020;01;25;150;3;11.08
7EXN;ÐÀÄ;03.03.2020;09.04.2020;11;25;150;3;11.08
BTBR;ÐÄ;11.05.2022;01.04.2024;01;79.5;150;5;11.08
BTBR;ÐÄ;11.05.2022;01.04.2024;01;150;1422.4;5;14.22
A0LV;ÐÀÄ+ÐÄ;06.11.2019;21.08.2020;01;150;1422.4;3;14.22
A0LV;ÐÀÄ;07.11.2019;21.08.2020;01;25;150;3;11.08
A0LV;ÐÄ;10.01.2020;21.08.2020;01;25;150;3;11.08
BR7E;ÐÄ;28.01.2022;28.01.2024;01;150;1422.4;12;30.18
BR7E;ÐÄ;28.01.2022;28.01.2024;11;150;1422.4;12;36
84E3;ÐÀÄ+ÐÄ;10.09.2020;03.08.2022;01;150;1422.4;3;14.22
84E3;ÐÀÄ;10.09.2020;03.08.2022;11;25;150;3;11.08
84E3;ÐÀÄ;18.09.2020;03.08.2022;01;25;150;3;11.08
84E3;ÐÀÄ+ÐÄ;20.10.2021;03.08.2022;11;150;1422.4;3;14.22
097L;ÐÀÄ+ÐÄ;16.01.2020;25.11.2021;01;150;1422.4;3;14.22
097L;ÐÀÄ;23.01.2020;25.11.2021;01;25;150;3;11.08
097L;ÐÀÄ;23.01.2020;25.11.2021;11;25;150;3;8
097L;ÐÄ;04.11.2020;25.11.2021;01;25;150;3;11.08
097L;ÐÄ;04.11.2020;25.11.2021;01;150;1422.4;3;14.22
097L;ÐÄ;04.11.2020;25.11.2021;11;25;150;3;11.08
097L;ÐÄ;04.11.2020;25.11.2021;11;150;1422.4;3;14.22
097L;ÐÀÄ+ÐÄ;15.11.2021;25.11.2022;01;150;1422.4;3;14.22
097L;ÐÀÄ;15.11.2021;25.11.2022;01;25;150;3;11.08
097L;ÐÀÄ;15.11.2021;25.11.2022;11;25;150;2.77;8
097L;ÐÄ;15.11.2021;25.11.2022;01;25;150;3;11.08
097L;ÐÄ;15.11.2021;25.11.2022;01;150;1422.4;3;14.22
097L;ÐÄ;15.11.2021;25.11.2022;11;25;150;3;11.08
097L;ÐÄ;15.11.2021;25.11.2022;11;150;1422.4;3;14.22
99FZ;ÐÀÄ+ÐÄ;04.03.2019;23.06.2020;01;150;9999;12;34.96
99FZ;ÐÀÄ;05.06.2019;26.10.2019;01;25;150;3;10.98
99FZ;ÐÀÄ+ÐÄ;30.05.2019;23.06.2020;01;150;9999;3;21.94
99FZ;ÐÀÄ;21.10.2019;23.06.2020;11;25;150;3;10.98
99FZ;ÐÀÄ;20.03.2020;23.06.2020;01;25;150;3;11.08
99FZ;ÐÀÄ+ÐÄ;24.12.2021;24.12.2023;01;150;1422.4;12;30.18
99FZ;ÐÀÄ;28.03.2022;24.12.2023;01;25;150;3;11.08
A0ZP;ÐÀÄ+ÐÄ;12.09.2021;11.10.2021;01;150;1422.4;3;14.22
A0ZP;ÐÀÄ;13.09.2021;11.10.2021;01;25;150;3;10.31
A0ZP;ÐÀÄ;08.10.2021;08.10.2023;01;150;1422.4;3;14.22
A0ZP;ÐÀÄ;08.10.2021;08.10.2023;01;25;150;3;11.08
A0ZP;ÐÀÄ;18.10.2021;08.10.2023;11;25;150;3;7.82
BTEB;ÐÀÄ;17.05.2022;01.04.2024;01;15;25;2;4
BTEB;ÐÀÄ;27.05.2022;01.04.2024;01;28.5;150;3;11.08
BTEB;ÐÀÄ;27.05.2022;01.04.2024;01;150;1422.4;3;14.22
BTEB;ÐÀÄ;27.05.2022;01.04.2024;01;150;273.1;3;10.97
9TLK;ÐÀÄ;28.08.2019;09.12.2020;01;25;150;3;11.08
9TLK;ÐÀÄ+ÐÄ;28.09.2019;09.12.2020;01;150;1422.4;3;16.36
9TLK;ÐÀÄ+ÐÄ;07.12.2019;09.12.2020;01;150;1422.4;12;36.52
6N4H;ÐÀÄ;28.08.2019;23.06.2020;01;25;150;3;11.08
6N4H;ÐÀÄ+ÐÄ;02.09.2019;23.06.2020;01;150;1422.4;3;16.36
6N4H;ÐÀÄ+ÐÄ;30.09.2019;23.06.2020;11;150;1422.4;12;34.96
6N4H;ÐÀÄ+ÐÄ;07.12.2019;23.06.2020;01;150;1422.4;12;36.52
6N4H;ÐÀÄ;07.12.2019;23.06.2020;11;25;150;3;11.08
6N4H;ÐÀÄ+ÐÄ;07.12.2019;23.06.2020;11;150;1422.4;3;16
0E1K;ÐÀÄ;09.09.2020;10.12.2020;01;30.15;150;3;11.08
0E1K;ÐÀÄ+ÐÄ;10.09.2020;10.12.2020;01;150;1422.4;3;14.22
0E1K;ÐÀÄ;14.09.2020;20.09.2021;11;30.5;150;3;11.08
0E1K;ÐÀÄ;16.07.2022;09.07.2023;01;25;150;3;11.08
0E1K;ÐÀÄ;16.07.2022;09.07.2023;01;150;1422.4;3;14.22
0E1K;ÐÀÄ;16.07.2022;09.07.2023;01;150;273.1;3;10.97
0E1K;ÐÀÄ;16.07.2022;09.07.2023;11;25;150;3;7.82
0E1K;ÐÀÄ+ÐÄ;16.07.2022;09.07.2023;11;150;1422.4;5;16
0E1K;ÐÀÄ;16.07.2022;09.07.2023;11;150;273;3;12
7KMV;ÐÀÄ;23.09.2020;03.08.2022;01;25;150;3;11.08
7KMV;ÐÀÄ+ÐÄ;24.09.2020;03.08.2022;01;150;1422.4;3;14.22
7KMV;ÐÀÄ+ÐÄ;27.09.2020;03.08.2022;01;150;1422.4;12;28.54
7KMV;ÐÀÄ;27.07.2022;03.08.2023;01;25;150;3;11.08
7KMV;ÐÀÄ+ÐÄ;27.07.2022;03.08.2023;01;150;1422.4;3;14.22
7KMV;ÐÀÄ;27.07.2022;03.08.2023;01;150;273.1;3;10.97
7KMV;ÐÀÄ+ÐÄ;27.07.2022;03.08.2023;01;150;1422.4;12;28.54
2Z62;ÐÀÄ;21.04.2022;12.03.2024;01;28.5;150;3;11.08
2Z62;ÐÀÄ+ÐÄ;21.04.2022;12.03.2024;01;150;1422.4;5;16.36
AA2M;ÐÀÄ;15.03.2020;23.06.2020;01;25;150;3;11.08
AA2M;ÐÀÄ+ÐÄ;11.04.2020;23.06.2020;01;150;1422.4;3;14.22
AA2M;ÐÀÄ;11.04.2020;23.06.2020;11;25;150;3;10.98
AA2M;ÐÀÄ+ÐÄ;11.04.2020;23.06.2020;11;150;1422.4;3;16
BRR2;ÐÀÄ;25.02.2022;25.02.2024;01;25;150;3;11.08
BRR2;ÐÀÄ+ÐÄ;25.02.2022;25.02.2024;01;150;1422.4;5;14.22
BRR2;ÐÀÄ+ÐÄ;25.02.2022;25.02.2024;11;150;1422.4;5;16.36
BRR2;ÐÀÄ;26.04.2022;25.02.2024;11;25;150;3;7.82
5148;ÐÄ;25.10.2020;15.04.2021;11;150;1422.4;5;19.06
5148;ÐÄ;30.10.2020;15.04.2021;01;150;1422.4;12;34.96
AS06;ÐÀÄ+ÐÄ;05.11.2020;26.02.2021;01;150;1422.4;5;14.22
AT8V;ÐÀÄ;01.12.2020;27.11.2022;01;28.5;114;3;11.08
AT8V;ÐÀÄ;01.12.2020;27.11.2022;11;25;114;3;11.08
9X7V;ÐÀÄ+ÐÄ;08.11.2019;03.11.2020;01;150;1422;12;36.52
9X7V;ÐÀÄ;21.11.2019;03.11.2020;01;28.5;114;3;8
9X7V;ÐÀÄ+ÐÄ;24.12.2019;03.11.2020;01;150;1422;5;14.22
ASXX;ÐÀÄ;05.11.2020;21.02.2021;01;28.5;150;3;11.08
ASXX;ÐÀÄ+ÐÄ;05.11.2020;21.02.2021;01;150;1422.4;12;34.96
ASXX;ÐÀÄ+ÐÄ;16.12.2020;21.02.2021;11;150;1422.4;12;34.96
AS61;ÐÀÄ;27.10.2020;21.02.2021;01;28.5;150;3;11.08
AS61;ÐÀÄ+ÐÄ;15.11.2020;21.02.2021;01;150;1422.4;12;34.96
AC9F;ÐÀÄ;05.11.2020;26.02.2021;11;25;150;3;11.08
ARCH;ÐÀÄ+ÐÄ;27.10.2020;27.10.2022;01;150;1422.4;5;14.22
ARCH;ÐÀÄ+ÐÄ;24.10.2022;27.10.2023;01;150;1422.4;5;14.22
9CPB;ÐÀÄ;17.03.2020;17.01.2021;01;25;150;3;10.31
8RR3;ÐÀÄ+ÐÄ;16.01.2022;14.01.2024;01;150;1422.4;12;30.18
8RR3;ÐÀÄ+ÐÄ;13.04.2022;14.01.2024;11;150;1422.4;5;16
8RR3;ÐÀÄ+ÐÄ;05.05.2022;14.01.2024;01;150;1422.4;12;34.96
8S7X;ÐÀÄ+ÐÄ;16.01.2022;14.01.2024;01;150;1422.4;12;30.18
8S7X;ÐÀÄ+ÐÄ;16.01.2022;14.01.2024;11;150;1422.4;12;36
8S7X;ÐÀÄ;03.05.2022;14.01.2024;01;25;150;3;11.08
9ER0;ÐÀÄ;19.05.2019;21.08.2019;11;25;114;3;8
9ER0;ÐÀÄ+ÐÄ;23.05.2019;03.12.2019;11;150;9999;12;32
9ER0;ÐÀÄ;04.06.2019;21.08.2019;01;25;114;3;8
9ER0;ÐÀÄ;11.09.2019;03.12.2019;01;25;114;3;8
AT90;ÐÀÄ;01.12.2020;27.11.2022;01;28.5;150;3;11.08
AT90;ÐÀÄ+ÐÄ;01.12.2020;27.11.2022;01;150;1422.4;5;14.22
92S3;ÐÀÄ+ÐÄ;05.11.2019;12.12.2020;11;150;1422.4;3;16
92S3;ÐÀÄ+ÐÄ;06.11.2019;12.12.2020;01;150;1422.4;3;14.22
92S3;ÐÀÄ;07.11.2019;12.12.2020;01;25;150;3;11.08
92S3;ÐÀÄ;07.11.2019;12.12.2020;11;25;150;3;10.98
92S3;ÐÀÄ+ÐÄ;16.02.2020;12.12.2020;01;150;1422.4;12;36.52
92S3;ÐÀÄ;25.02.2020;12.12.2020;01;25;150;2.77;6
92S3;ÐÀÄ+ÐÄ;03.03.2020;12.12.2020;11;150;1422.4;12;34.96
92S3;ÐÀÄ+ÐÄ;10.12.2020;12.12.2021;11;150;1422.4;3;16
92S3;ÐÀÄ+ÐÄ;10.12.2020;12.12.2021;01;150;1422.4;3;14.22
92S3;ÐÀÄ;10.12.2020;12.12.2021;01;25;150;3;11.08
92S3;ÐÀÄ;10.12.2020;12.12.2021;11;25;150;3;10.98
92S3;ÐÀÄ+ÐÄ;10.12.2020;12.12.2021;01;150;1422.4;12;36.52
92S3;ÐÀÄ;10.12.2020;12.12.2021;01;25;150;2.77;6
92S3;ÐÀÄ+ÐÄ;10.12.2020;12.12.2021;11;150;1422.4;12;34.96
AP9E;ÐÀÄ;20.11.2020;02.03.2021;01;25;150;3;11.08
A8XV;ÐÀÄ+ÐÄ;21.03.2020;23.06.2020;01;150;1422.4;12;28.54
A8XV;ÐÀÄ;21.03.2020;23.06.2020;11;25;150;3;8
A8XV;ÐÀÄ;21.03.2020;23.06.2020;01;25;150;3;8
A8XV;ÐÀÄ;21.03.2020;23.06.2020;01;17.1;25;2;6
A8XV;ÐÀÄ;21.03.2020;23.06.2020;11;15;25;2;6
A8XV;ÐÀÄ+ÐÄ;21.03.2020;23.06.2020;11;150;1422.4;12;34.96
BTCP;ÐÀÄ+ÐÄ;01.04.2022;01.04.2024;01;150;1422.4;12;34.96
8FAT;ÐÀÄ;29.01.2022;14.01.2024;11;25;150;3;7.82
8FAT;ÐÀÄ;09.03.2022;14.01.2024;01;25;150;3;11.08
143S;ÐÄ;19.07.2019;15.03.2020;01;150;9999;3;16.36
13T0;ÐÀÄ;28.01.2022;28.01.2024;01;25;150;3;11.08
13T0;ÐÀÄ;28.01.2022;28.01.2024;11;25;150;3;7.82
13T0;ÐÀÄ+ÐÄ;28.01.2022;28.01.2024;01;150;1422.4;12;30.18
8RM8;ÐÀÄ+ÐÄ;14.10.2022;14.01.2024;01;150;1422.4;5;14.22
8RM8;ÐÀÄ+ÐÄ;14.10.2022;14.01.2024;01;150;273.1;3;12
B8VV;ÐÀÄ;11.09.2021;06.08.2023;11;25;150;3;11.08
04PS;ÐÀÄ;01.04.2022;01.04.2024;01;25;150;3;8
04PS;ÐÀÄ+ÐÄ;01.04.2022;01.04.2024;01;150;1422.4;12;34.96
04PS;ÐÀÄ+ÐÄ;01.04.2022;01.04.2024;11;150;1422.4;12;32
04PS;ÐÀÄ;01.04.2022;01.04.2024;11;150;1422.4;3;16.36
04PS;ÐÀÄ;01.04.2022;01.04.2024;11;25;150;3;7.82
04PS;ÐÀÄ;01.04.2022;01.04.2024;11;150;273.1;3;10.97
9RRA;ÐÀÄ+ÐÄ;28.11.2019;23.06.2020;11;150;1422.4;3;16
9RRA;ÐÀÄ;28.11.2019;23.06.2020;01;25;150;3;11.08
9RRA;ÐÀÄ+ÐÄ;02.12.2019;23.06.2020;01;150;1422.4;12;36.52
9RRA;ÐÀÄ+ÐÄ;10.12.2019;23.06.2020;11;150;1422.4;12;34
9RRA;ÐÀÄ;11.12.2019;23.06.2020;11;25;150;3;10.98
9RRA;ÐÀÄ;29.12.2019;23.06.2020;01;150;1422.4;3;16
9RRA;ÐÀÄ+ÐÄ;20.02.2020;23.06.2020;01;150;1422.4;3;14.22
9RRA;ÐÀÄ+ÐÄ;14.10.2022;14.10.2024;01;150;1422.4;12;35
9RRA;ÐÀÄ+ÐÄ;14.10.2022;14.10.2024;01;150;1422.4;12;32
9RRA;ÐÀÄ;18.10.2022;14.10.2024;11;25;150;3;11.08
9RRA;ÐÀÄ;19.10.2022;14.10.2024;11;150;273.1;3;12
9RRA;ÐÀÄ;21.10.2022;14.10.2024;01;150;273.1;3;12
ARKN;ÐÀÄ+ÐÄ;03.01.2022;21.10.2022;01;150;1422.4;3;14.22
ARKN;ÐÀÄ+ÐÄ;03.01.2022;21.10.2022;11;150;1422.4;3;14.22
ARKN;ÐÀÄ;03.01.2022;21.10.2022;11;25;150;2.77;7.82
BS08;ÐÀÄ;13.05.2022;13.05.2024;01;28.5;150;3;11.08
A719;ÐÀÄ+ÐÄ;09.10.2021;11.06.2023;01;150;1422.4;12;32
A719;ÐÀÄ+ÐÄ;24.06.2022;11.06.2023;01;150;1422.4;12;50
9AR6;ÐÀÄ+ÐÄ;24.11.2019;01.03.2021;01;150;1422.4;3;14.22
9AR6;ÐÀÄ+ÐÄ;25.11.2019;01.03.2021;11;150;1422.4;3;16
9AR6;ÐÀÄ;25.11.2019;01.03.2021;11;25;150;3;10.31
9AR6;ÐÀÄ+ÐÄ;01.12.2019;01.03.2021;01;150;1422.4;12;36.52
9AR6;ÐÀÄ;03.12.2019;01.03.2021;01;25;150;3;10.31
9AR6;ÐÀÄ+ÐÄ;10.12.2019;01.03.2021;11;150;1422.4;12;34
9AR6;ÐÀÄ;04.03.2020;01.03.2021;01;150;1422.4;12;50
9AR6;ÐÀÄ+ÐÄ;24.09.2020;01.03.2021;01;30.15;150;3;10.98
9AR6;ÐÀÄ+ÐÄ;11.06.2021;11.06.2023;01;150;1422.4;5;14.22
9AR6;ÐÀÄ;11.06.2021;11.06.2023;11;25;150;3;10.98
9AR6;ÐÀÄ+ÐÄ;11.06.2021;11.06.2023;01;150;1422.4;12;36.52
9AR6;ÐÀÄ;11.06.2021;11.06.2023;01;25;150;3;11.08
9AR6;ÐÀÄ+ÐÄ;11.06.2021;11.06.2023;11;150;1422.4;12;34
9AR6;ÐÀÄ+ÐÄ;11.06.2021;11.06.2023;01;25;150;3;10.98
9AR6;ÐÀÄ;11.06.2021;11.06.2023;01;150;1422.4;12;50
9AR6;ÐÀÄ+ÐÄ;11.06.2021;11.06.2023;11;150;1422.4;5;16
7SE1;ÐÀÄ;26.08.2021;24.12.2021;01;25;150;3;10.31
7SE1;ÐÀÄ+ÐÄ;11.09.2021;24.12.2021;11;150;1422.4;3;14.22
7SE1;ÐÀÄ;19.11.2021;08.04.2022;11;25;150;3;11.08
7SE1;ÐÀÄ+ÐÄ;19.11.2021;08.04.2022;01;150;1422.4;12;30.18
7SE1;ÐÀÄ;19.11.2021;08.04.2022;1101;25;150;3;11.08
7SE1;ÐÀÄ;12.11.2021;08.04.2022;01;25;150;3;11.08
7SE1;ÐÀÄ+ÐÄ;12.11.2021;08.04.2022;11;150;1422.4;5;14.22
A84C;ÐÀÄ;15.03.2020;23.06.2020;01;25;150;3;11.08
A84C;ÐÀÄ+ÐÄ;07.04.2020;23.06.2020;01;150;1422.4;3;14.22
98C7;ÐÄ;28.01.2022;28.01.2024;01;150;1422.4;12;30.18
8Z16;ÐÀÄ;01.05.2020;17.03.2022;11;25;150;3;8
8Z16;ÐÀÄ;12.05.2020;17.03.2022;11;15;25;2;6
8Z16;ÐÀÄ;15.07.2020;17.03.2022;01;25;150;3;8
8Z16;ÐÀÄ;06.04.2022;27.03.2023;01;25;150;3;8
14RS;ÐÄ;16.07.2022;01.07.2024;01;150;1422.4;12;28.54
A0ER;ÐÀÄ;01.12.2019;23.06.2020;01;25;150;3;8
A0ER;ÐÀÄ+ÐÄ;01.12.2019;23.06.2020;01;150;1422.4;12;30.18
A0ER;ÐÀÄ;01.12.2019;23.06.2020;11;25;150;3;8
A0ER;ÐÀÄ+ÐÄ;01.12.2019;23.06.2020;11;150;1422.4;12;32
A0ER;ÐÀÄ+ÐÄ;01.12.2019;23.06.2020;01;150;1422.4;5;16.36
A0ER;ÐÀÄ+ÐÄ;01.12.2019;23.06.2020;11;150;1422.4;5;19.06
8BT6;ÐÀÄ;03.07.2019;30.03.2020;01;25;150;3;10.98
8BT6;ÐÀÄ+ÐÄ;29.06.2019;30.03.2020;01;150;9999;3;16.36
8BT6;ÐÀÄ+ÐÄ;15.02.2020;30.03.2020;01;150;1422.4;12;34.96
8BT6;ÐÀÄ+ÐÄ;14.03.2020;14.03.2022;01;150;1422.4;5;16.36
8BT6;ÐÀÄ;14.03.2020;14.03.2022;01;25;150;3;10.98
8BT6;ÐÀÄ+ÐÄ;14.03.2020;14.03.2022;01;150;1422.4;12;34.96
8BT6;ÐÀÄ;23.03.2020;14.03.2022;11;10;25;1;6
8BT6;ÐÀÄ+ÐÄ;02.05.2020;14.03.2022;01;150;1422.4;12;36.52
8BT6;ÐÀÄ+ÐÄ;01.05.2020;14.03.2022;11;150;1422.4;12;25.4
8BT6;ÐÀÄ;09.05.2020;14.03.2022;01;17.1;25;2.31;6
8BT6;ÐÀÄ;09.05.2020;14.03.2022;01;25;150;3;11.08
8BT6;ÐÀÄ;17.05.2020;14.03.2022;11;25;150;2.77;11.08
8BT6;ÐÀÄ;10.11.2020;14.03.2022;01;25;150;3;16
8BT6;ÐÀÄ+ÐÄ;14.03.2022;14.03.2023;01;150;1422.4;5;16.36
8BT6;ÐÀÄ;14.03.2022;14.03.2023;01;25;150;3;11.08
8BT6;ÐÀÄ+ÐÄ;14.03.2022;14.03.2023;01;150;1422.4;12;34.96
8BT6;ÐÀÄ;14.03.2022;14.03.2023;11;10;25;1;6
8BT6;ÐÀÄ+ÐÄ;14.03.2022;14.03.2023;01;150;1422.4;12;36.52
8BT6;ÐÀÄ+ÐÄ;14.03.2022;14.03.2023;11;150;1422.4;12;25.4
8BT6;ÐÀÄ;14.03.2022;14.03.2023;01;17.1;25;2.31;6
8BT6;ÐÀÄ;14.03.2022;14.03.2023;11;25;150;2.77;11.08
8BT6;ÐÀÄ;14.03.2022;14.03.2023;01;25;150;3;16
8BT6;ÐÀÄ+ÐÄ;18.04.2022;14.03.2023;01;150;1422.4;12;50
8BT6;ÐÀÄ;16.08.2022;14.03.2023;01;25;150;3;11.08
5K8P;ÐÀÄ+ÐÄ;30.06.2019;21.06.2020;01;150;9999;3;16.36
5K8P;ÐÀÄ+ÐÄ;26.06.2020;17.03.2022;01;150;1422.4;5;16.36
5K8P;ÐÀÄ;20.07.2020;17.03.2022;11;25;150;3;11.08
5K8P;ÐÀÄ+ÐÄ;21.07.2020;17.03.2022;11;150;1422.4;12;34.96
5K8P;ÐÀÄ;21.07.2020;17.03.2022;01;25;150;3;11.08
5K8P;ÐÀÄ+ÐÄ;21.07.2020;17.03.2022;01;150;1422.4;12;30.18
5K8P;ÐÀÄ;21.07.2020;17.03.2022;11;15;25;2;6
5K8P;ÐÀÄ+ÐÄ;11.04.2021;17.03.2022;01;150;1422.4;12;50
AS08;ÐÀÄ;05.11.2020;17.01.2021;01;25;150;3;11.08
AS08;ÐÀÄ;16.12.2020;17.01.2021;11;25;150;3;11.08
A0LH;ÐÀÄ+ÐÄ;24.10.2019;23.06.2020;01;150;1422.4;3;16.36
A0LH;ÐÀÄ;12.11.2019;23.06.2020;11;25;150;3;10.98
8312;ÐÀÄ+ÐÄ;07.07.2020;30.12.2020;01;150;1422.4;12;36.52
8312;ÐÀÄ;07.07.2020;30.12.2020;11;25;150;3;8
8312;ÐÀÄ+ÐÄ;07.07.2020;30.12.2020;11;150;1422.4;12;32
8312;ÐÀÄ;13.07.2020;30.12.2020;01;25;150;3;8
8312;ÐÀÄ;14.07.2020;30.12.2020;11;15;25;2;6
8312;ÐÀÄ+ÐÄ;09.12.2021;15.05.2022;11;150;1422.4;5;14.22
8312;ÐÀÄ+ÐÄ;15.12.2021;15.05.2022;01;150;1422.4;12;30.18
8312;ÐÀÄ;06.04.2022;15.05.2022;01;25;150;3;8
AT8K;ÐÀÄ;01.12.2020;27.11.2022;01;28.5;114;3;11.08
AT8K;ÐÄ;25.06.2021;19.10.2021;01;150;1422.4;12;28.54
AT8K;ÐÄ;25.06.2021;19.10.2021;11;150;1422.4;12;25.4
13ZL;ÐÀÄ;11.03.2020;14.02.2022;01;25;150;3;11.08
13ZL;ÐÀÄ;11.03.2020;14.02.2022;11;25;150;3;10.98
13ZL;ÐÀÄ+ÐÄ;26.03.2020;14.02.2022;11;150;1422.4;3;16
13ZL;ÐÀÄ+ÐÄ;27.03.2020;14.02.2022;01;150;1422.4;3;14.22
13ZL;ÐÄ;04.11.2020;14.02.2022;01;25;150;3;11.08
13ZL;ÐÄ;04.11.2020;14.02.2022;01;150;1422.4;3;14.22
13ZL;ÐÄ;04.11.2020;14.02.2022;11;25;150;3;11.08
13ZL;ÐÄ;04.11.2020;14.02.2022;11;150;1422.4;3;14.22
BTEH;ÐÀÄ;01.04.2022;01.04.2024;01;25;150;3;11.08
BTEH;ÐÀÄ+ÐÄ;30.04.2022;01.04.2024;01;150;1422.4;5;16.36
AT9A;ÐÀÄ+ÐÄ;01.12.2020;27.11.2022;01;150;1422.4;5;14.22
AT9A;ÐÀÄ;01.12.2020;27.11.2022;11;28.5;150;3;11.08
AT9A;ÐÀÄ+ÐÄ;01.12.2020;27.11.2022;11;150;1422.4;5;14.22
ARC1;ÐÀÄ;13.12.2021;06.05.2022;11;25;150;3;7.82
ARC1;ÐÀÄ;25.01.2022;06.05.2022;01;25;150;3;10.31
ARC1;ÐÀÄ+ÐÄ;25.01.2022;06.05.2022;01;150;1422.4;12;34.96
BSV3;ÐÀÄ;17.03.2022;12.03.2024;01;28.5;150;3;11.08
BSV3;ÐÀÄ+ÐÄ;17.03.2022;12.03.2024;01;150;1422.4;5;14.22
BSV3;ÐÀÄ;07.07.2022;12.03.2024;11;28.5;150;3;7.82
BSV3;ÐÀÄ+ÐÄ;06.10.2022;12.03.2024;01;150;1422.4;12;50
9S3C;ÐÀÄ;23.08.2019;10.01.2020;01;25;114;3;8
9S3C;ÐÀÄ;23.08.2019;10.01.2020;11;25;114;3;8
9S3C;ÐÀÄ;23.08.2019;10.01.2020;01;15;25;2;6
9S3C;ÐÀÄ;23.08.2019;10.01.2020;11;15;25;2;6
9S3C;ÐÀÄ+ÐÄ;23.08.2019;10.01.2020;11;150;9999;12;32
9N7B;ÐÀÄ;05.03.2020;25.05.2021;01;25;150;3;10.31
A9FF;ÐÀÄ;15.03.2020;30.12.2020;01;25;150;3;11.08
A9FF;ÐÀÄ+ÐÄ;11.04.2020;30.12.2020;01;150;1422.4;3;14.22
A9FF;ÐÄ;04.11.2020;30.12.2020;01;25;150;3;11.08
A9FF;ÐÄ;04.11.2020;30.12.2020;11;25;150;3;11.08
A9FF;ÐÄ;04.11.2020;30.12.2020;11;150;1422.4;3;14.22
9TRB;ÐÀÄ;06.10.2020;26.07.2021;01;25;150;3;10.31
BE51;ÐÀÄ+ÐÄ;17.12.2021;11.08.2023;01;150;1422.4;12;30.18
C917;ÐÀÄ;30.09.2022;30.09.2024;11;25;150;3;7.82
C917;ÐÀÄ+ÐÄ;30.09.2022;30.09.2024;01;150;1422.4;12;30.18
C917;ÐÀÄ+ÐÄ;30.09.2022;30.09.2024;11;150;1422.4;12;32
C917;ÐÀÄ;30.09.2022;30.09.2024;11;150;273.1;3;12
C917;ÐÀÄ;30.09.2022;30.09.2024;01;25;150;3;8
C917;ÐÀÄ;19.10.2022;30.09.2024;01;150;273.1;3;12
9TF0;ÐÀÄ+ÐÄ;03.01.2022;22.07.2022;01;150;1422.4;5;14.22
9KS3;ÐÀÄ;20.11.2020;06.05.2021;01;25;150;3;11.08
9KS3;ÐÀÄ;20.11.2020;06.05.2021;11;25;150;3;11.08
9KS3;ÐÀÄ+ÐÄ;20.11.2020;06.05.2021;01;150;1422.4;12;34.96
13V9;ÐÀÄ;21.01.2022;21.01.2024;01;28.5;150;3;11.08
13V9;ÐÀÄ+ÐÄ;26.05.2022;21.01.2024;01;150;1422.4;5;14.22
03EV;ÐÀÄ+ÐÄ;28.01.2022;28.01.2024;11;150;1422.4;12;36
03EV;ÐÀÄ;28.01.2022;28.01.2024;01;25;150;3;11.08
03EV;ÐÀÄ;28.01.2022;28.01.2024;11;25;150;3;7.82
03EV;ÐÀÄ+ÐÄ;28.01.2022;28.01.2024;01;150;1422.4;12;30.18
